Date,Close_fund,Close_index
2000-01-26,140.8125,1404.089966
2000-01-27,140.25,1398.560059
2000-01-28,135.875,1360.160034
2000-01-31,139.5625,1394.459961
2000-02-01,140.9375,1409.280029
2000-02-02,141.0625,1409.119995
2000-02-03,143.1875,1424.969971
2000-02-04,142.59375,1424.369995
2000-02-07,142.375,1424.23999
2000-02-08,144.3125,1441.719971
2000-02-09,141.28125,1411.709961
2000-02-10,141.5625,1416.829956
2000-02-11,138.6875,1387.119995
2000-02-14,139.5,1389.939941
2000-02-15,141.078125,1402.050049
2000-02-16,139.0,1387.670044
2000-02-17,138.28125,1388.26001
2000-02-18,135.3125,1346.089966
2000-02-22,134.96875,1352.170044
2000-02-23,136.5625,1360.689941
2000-02-24,133.8125,1353.430054
2000-02-25,133.328125,1333.359985
2000-02-28,136.125,1348.050049
2000-02-29,137.4375,1366.420044
2000-03-01,138.4375,1379.189941
2000-03-02,138.53125,1381.76001
2000-03-03,141.125,1409.170044
2000-03-06,139.75,1391.280029
2000-03-07,137.046875,1355.619995
2000-03-08,136.875,1366.699951
2000-03-09,140.875,1401.689941
2000-03-10,140.125,1395.069946
2000-03-13,138.59375,1383.619995
2000-03-14,136.625,1359.150024
2000-03-15,139.8125,1392.140015
2000-03-16,146.34375,1458.469971
2000-03-17,146.9375,1464.469971
2000-03-20,146.1875,1456.630005
2000-03-21,149.1875,1493.869995
2000-03-22,150.09375,1500.640015
2000-03-23,152.65625,1527.349976
2000-03-24,153.5625,1527.459961
2000-03-27,151.9375,1523.859985
2000-03-28,151.0625,1507.72998
2000-03-29,151.21875,1508.52002
2000-03-30,148.6875,1487.920044
2000-03-31,150.375,1498.579956
2000-04-03,151.25,1505.969971
2000-04-04,150.125,1494.72998
2000-04-05,149.1875,1487.369995
2000-04-06,150.484375,1501.339966
2000-04-07,151.4375,1516.349976
2000-04-10,150.84375,1504.459961
2000-04-11,150.40625,1500.589966
2000-04-12,146.28125,1467.170044
2000-04-13,144.25,1440.51001
2000-04-14,136.0,1356.560059
2000-04-17,140.75,1401.439941
2000-04-18,144.46875,1441.609985
2000-04-19,143.125,1427.469971
2000-04-20,143.8125,1434.540039
2000-04-24,142.25,1429.859985
2000-04-25,148.15625,1477.439941
2000-04-26,146.484375,1460.98999
2000-04-27,146.0,1464.920044
2000-04-28,145.09375,1452.430054
2000-05-01,147.0625,1468.25
2000-05-02,144.125,1446.290039
2000-05-03,140.75,1415.099976
2000-05-04,141.8125,1409.569946
2000-05-05,143.53125,1432.630005
2000-05-08,142.453125,1424.170044
2000-05-09,141.3125,1412.140015
2000-05-10,138.125,1383.050049
2000-05-11,141.28125,1407.810059
2000-05-12,142.8125,1420.959961
2000-05-15,145.28125,1452.359985
2000-05-16,146.6875,1466.040039
2000-05-17,145.15625,1447.800049
2000-05-18,143.375,1437.209961
2000-05-19,141.125,1406.949951
2000-05-22,140.0625,1400.719971
2000-05-23,138.0,1373.859985
2000-05-24,140.25,1399.050049
2000-05-25,137.84375,1381.52002
2000-05-26,138.0,1378.02002
2000-05-30,142.5,1422.449951
2000-05-31,142.8125,1420.599976
2000-06-01,145.3125,1448.810059
2000-06-02,147.84375,1477.26001
2000-06-05,147.125,1467.630005
2000-06-06,146.46875,1457.839966
2000-06-07,147.484375,1471.359985
2000-06-08,146.90625,1461.670044
2000-06-09,146.59375,1456.949951
2000-06-12,144.875,1446.0
2000-06-13,147.59375,1469.439941
2000-06-14,147.84375,1470.540039
2000-06-15,148.15625,1478.72998
2000-06-16,146.59375,1464.459961
2000-06-19,148.46875,1486.0
2000-06-20,147.9375,1475.949951
2000-06-21,147.875,1479.130005
2000-06-22,145.625,1452.180054
2000-06-23,144.375,1441.47998
2000-06-26,146.234375,1455.310059
2000-06-27,145.15625,1450.550049
2000-06-28,145.5625,1454.819946
2000-06-29,144.1875,1442.390015
2000-06-30,145.28125,1454.599976
2000-07-03,147.28125,1469.540039
2000-07-05,144.625,1446.22998
2000-07-06,145.75,1456.670044
2000-07-07,148.09375,1478.900024
2000-07-10,147.84375,1475.619995
2000-07-11,148.15625,1480.880005
2000-07-12,149.125,1492.920044
2000-07-13,149.78125,1495.839966
2000-07-14,151.25,1509.97998
2000-07-17,151.0,1510.48999
2000-07-18,149.765625,1493.73999
2000-07-19,148.5625,1481.959961
2000-07-20,150.625,1495.569946
2000-07-21,147.6875,1480.189941
2000-07-24,146.84375,1464.290039
2000-07-25,147.3125,1474.469971
2000-07-26,145.875,1452.420044
2000-07-27,145.375,1449.619995
2000-07-28,142.09375,1419.890015
2000-07-31,143.0,1430.829956
2000-08-01,143.875,1438.099976
2000-08-02,144.59375,1438.699951
2000-08-03,145.59375,1452.560059
2000-08-04,146.375,1462.930054
2000-08-07,148.125,1479.319946
2000-08-08,148.6875,1482.800049
2000-08-09,147.4375,1472.869995
2000-08-10,146.71875,1460.25
2000-08-11,147.40625,1471.839966
2000-08-14,149.28125,1491.560059
2000-08-15,149.15625,1484.430054
2000-08-16,148.625,1479.849976
2000-08-17,150.1875,1496.069946
2000-08-18,149.6875,1491.719971
2000-08-21,150.5,1499.47998
2000-08-22,150.25,1498.130005
2000-08-23,150.84375,1505.969971
2000-08-24,151.3125,1508.310059
2000-08-25,151.25,1506.449951
2000-08-28,151.765625,1514.089966
2000-08-29,151.796875,1509.839966
2000-08-30,150.34375,1502.589966
2000-08-31,152.34375,1517.680054
2000-09-01,152.5,1520.77002
2000-09-05,151.28125,1507.079956
2000-09-06,149.5625,1492.25
2000-09-07,150.84375,1502.51001
2000-09-08,149.8125,1494.5
2000-09-11,149.59375,1489.26001
2000-09-12,148.5,1481.98999
2000-09-13,148.890625,1484.910034
2000-09-14,149.640625,1480.869995
2000-09-15,146.0,1465.810059
2000-09-18,144.65625,1444.51001
2000-09-19,145.96875,1459.900024
2000-09-20,144.890625,1451.339966
2000-09-21,142.6875,1449.050049
2000-09-22,145.28125,1448.719971
2000-09-25,144.25,1439.030029
2000-09-26,142.40625,1427.209961
2000-09-27,143.15625,1426.569946
2000-09-28,145.0,1458.290039
2000-09-29,143.625,1436.51001
2000-10-02,143.84375,1436.22998
2000-10-03,142.5,1426.459961
2000-10-04,143.6875,1434.319946
2000-10-05,144.1875,1436.280029
2000-10-06,141.0625,1408.98999
2000-10-09,140.0,1402.030029
2000-10-10,137.6875,1387.02002
2000-10-11,136.53125,1364.589966
2000-10-12,133.125,1329.780029
2000-10-13,137.5625,1374.170044
2000-10-16,138.1875,1374.619995
2000-10-17,134.75,1349.969971
2000-10-18,134.25,1342.130005
2000-10-19,139.3125,1388.76001
2000-10-20,139.90625,1396.930054
2000-10-23,140.53125,1395.780029
2000-10-24,139.59375,1398.130005
2000-10-25,136.3125,1364.900024
2000-10-26,136.6875,1364.439941
2000-10-27,139.28125,1379.579956
2000-10-30,140.53125,1398.660034
2000-10-31,142.953125,1429.400024
2000-11-01,142.46875,1421.219971
2000-11-02,142.703125,1428.319946
2000-11-03,142.78125,1426.689941
2000-11-06,143.78125,1432.189941
2000-11-07,143.75,1431.869995
2000-11-08,140.5625,1409.280029
2000-11-09,140.03125,1400.140015
2000-11-10,136.625,1365.97998
2000-11-13,135.5625,1351.26001
2000-11-14,139.125,1382.949951
2000-11-15,139.5625,1389.810059
2000-11-16,137.375,1372.319946
2000-11-17,136.640625,1367.719971
2000-11-20,134.6875,1342.619995
2000-11-21,135.375,1347.349976
2000-11-22,132.140625,1322.359985
2000-11-24,134.84375,1341.77002
2000-11-27,136.03125,1348.969971
2000-11-28,133.6875,1336.089966
2000-11-29,133.4375,1341.930054
2000-11-30,132.28125,1314.949951
2000-12-01,132.21875,1315.22998
2000-12-04,133.34375,1324.969971
2000-12-05,137.71875,1376.540039
2000-12-06,135.515625,1351.459961
2000-12-07,133.65625,1343.550049
2000-12-08,133.96875,1369.890015
2000-12-11,138.625,1380.199951
2000-12-12,138.03125,1371.180054
2000-12-13,136.140625,1359.98999
2000-12-14,134.40625,1340.930054
2000-12-15,130.96875,1312.150024
2000-12-18,132.71875,1322.73999
2000-12-19,130.015625,1305.599976
2000-12-20,126.25,1264.73999
2000-12-21,127.125,1274.859985
2000-12-22,130.9375,1305.949951
2000-12-26,132.34375,1315.189941
2000-12-27,133.3125,1328.920044
2000-12-28,133.71875,1334.219971
2000-12-29,131.1875,1320.280029
2001-01-02,128.8125,1283.27002
2001-01-03,135.0,1347.560059
2001-01-04,133.546875,1333.339966
2001-01-05,129.1875,1298.349976
2001-01-08,130.1875,1295.859985
2001-01-09,129.84375,1300.800049
2001-01-10,132.125,1313.27002
2001-01-11,132.25,1326.819946
2001-01-12,132.0,1318.550049
2001-01-16,132.84375,1326.650024
2001-01-17,133.453125,1329.469971
2001-01-18,134.78125,1347.969971
2001-01-19,134.015625,1342.540039
2001-01-22,134.90625,1342.900024
2001-01-23,135.96875,1360.400024
2001-01-24,136.375,1364.300049
2001-01-25,136.03125,1357.51001
2001-01-26,135.875,1354.949951
2001-01-29,136.600006,1364.170044
2001-01-30,137.800003,1373.72998
2001-01-31,137.020004,1366.01001
2001-02-01,137.929993,1373.469971
2001-02-02,134.800003,1349.469971
2001-02-05,135.789993,1354.310059
2001-02-06,135.389999,1352.26001
2001-02-07,134.690002,1340.890015
2001-02-08,133.119995,1332.530029
2001-02-09,131.839996,1314.76001
2001-02-12,133.350006,1330.310059
2001-02-13,132.259995,1318.800049
2001-02-14,132.059998,1315.920044
2001-02-15,133.339996,1326.609985
2001-02-16,130.399994,1301.530029
2001-02-20,128.389999,1278.939941
2001-02-21,125.620003,1255.27002
2001-02-22,125.809998,1252.819946
2001-02-23,124.959999,1245.859985
2001-02-26,127.620003,1267.650024
2001-02-27,126.440002,1257.939941
2001-02-28,123.949997,1239.939941
2001-03-01,124.599998,1241.22998
2001-03-02,123.610001,1234.180054
2001-03-05,124.739998,1241.410034
2001-03-06,126.080002,1253.800049
2001-03-07,126.980003,1261.890015
2001-03-08,127.120003,1264.73999
2001-03-09,123.360001,1233.420044
2001-03-12,118.080002,1180.160034
2001-03-13,120.019997,1197.660034
2001-03-14,117.650002,1166.709961
2001-03-15,117.68,1173.560059
2001-03-16,115.010002,1150.530029
2001-03-19,117.349998,1170.810059
2001-03-20,114.199997,1142.619995
2001-03-21,112.260002,1122.140015
2001-03-22,111.120003,1117.579956
2001-03-23,114.480003,1139.829956
2001-03-26,115.940002,1152.689941
2001-03-27,118.309998,1182.170044
2001-03-28,115.040001,1153.290039
2001-03-29,115.480003,1147.949951
2001-03-30,116.690002,1160.329956
2001-04-02,114.199997,1145.869995
2001-04-03,110.389999,1106.459961
2001-04-04,110.849998,1103.25
2001-04-05,115.050003,1151.439941
2001-04-06,113.300003,1128.430054
2001-04-09,114.559998,1137.589966
2001-04-10,116.650002,1168.380005
2001-04-11,116.730003,1165.890015
2001-04-12,118.849998,1183.5
2001-04-16,117.599998,1179.680054
2001-04-17,119.260002,1191.810059
2001-04-18,124.0,1238.160034
2001-04-19,125.650002,1253.689941
2001-04-20,124.5,1242.97998
2001-04-23,122.239998,1224.359985
2001-04-24,121.580002,1209.469971
2001-04-25,123.169998,1228.75
2001-04-26,123.720001,1234.52002
2001-04-27,125.779999,1253.050049
2001-04-30,126.660004,1249.459961
2001-05-01,127.050003,1266.439941
2001-05-02,126.82,1267.430054
2001-05-03,125.209999,1248.579956
2001-05-04,127.339996,1266.609985
2001-05-07,126.239998,1263.51001
2001-05-08,126.18,1261.199951
2001-05-09,125.650002,1255.540039
2001-05-10,126.019997,1255.180054
2001-05-11,125.150002,1245.670044
2001-05-14,125.400002,1248.920044
2001-05-15,125.980003,1249.439941
2001-05-16,128.949997,1284.98999
2001-05-17,129.149994,1288.48999
2001-05-18,129.740005,1291.959961
2001-05-21,131.649994,1312.829956
2001-05-22,131.479996,1309.380005
2001-05-23,129.25,1289.050049
2001-05-24,129.630005,1293.170044
2001-05-25,128.100006,1277.890015
2001-05-29,127.080002,1267.930054
2001-05-30,125.300003,1248.079956
2001-05-31,125.949997,1255.819946
2001-06-01,126.730003,1260.670044
2001-06-04,127.339996,1267.109985
2001-06-05,128.800003,1283.569946
2001-06-06,127.730003,1270.030029
2001-06-07,128.190002,1276.959961
2001-06-08,127.0,1264.959961
2001-06-11,126.099998,1254.390015
2001-06-12,125.879997,1255.849976
2001-06-13,124.800003,1241.599976
2001-06-14,122.0,1219.869995
2001-06-15,121.849998,1214.359985
2001-06-18,121.260002,1208.430054
2001-06-19,121.790001,1212.579956
2001-06-20,122.43,1223.140015
2001-06-21,123.82,1237.040039
2001-06-22,122.849998,1225.349976
2001-06-25,121.720001,1218.599976
2001-06-26,121.550003,1216.76001
2001-06-27,121.480003,1211.069946
2001-06-28,122.150002,1226.199951
2001-06-29,122.599998,1224.380005
2001-07-02,124.129997,1236.719971
2001-07-03,124.099998,1234.449951
2001-07-05,121.68,1219.23999
2001-07-06,119.050003,1190.589966
2001-07-09,119.699997,1198.780029
2001-07-10,118.260002,1181.52002
2001-07-11,118.379997,1180.180054
2001-07-12,121.190002,1208.140015
2001-07-13,122.239998,1215.680054
2001-07-16,120.709999,1202.449951
2001-07-17,121.839996,1214.439941
2001-07-18,121.010002,1207.709961
2001-07-19,122.07,1215.02002
2001-07-20,121.339996,1210.849976
2001-07-23,118.949997,1191.030029
2001-07-24,117.800003,1171.650024
2001-07-25,119.099998,1190.48999
2001-07-26,120.349998,1202.930054
2001-07-27,120.809998,1205.819946
2001-07-30,120.849998,1204.52002
2001-07-31,121.349998,1211.22998
2001-08-01,122.110001,1215.930054
2001-08-02,122.610001,1220.75
2001-08-03,121.940002,1214.349976
2001-08-06,120.300003,1200.47998
2001-08-07,120.769997,1204.400024
2001-08-08,118.529999,1183.530029
2001-08-09,118.879997,1183.430054
2001-08-10,119.290001,1190.160034
2001-08-13,119.32,1191.290039
2001-08-14,119.269997,1186.72998
2001-08-15,118.239998,1178.02002
2001-08-16,118.650002,1181.660034
2001-08-17,116.75,1161.969971
2001-08-20,117.830002,1171.410034
2001-08-21,115.82,1157.26001
2001-08-22,117.019997,1165.310059
2001-08-23,116.599998,1162.089966
2001-08-24,119.019997,1184.930054
2001-08-27,118.309998,1179.209961
2001-08-28,116.580002,1161.51001
2001-08-29,115.540001,1148.560059
2001-08-30,113.32,1129.030029
2001-08-31,114.150002,1133.579956
2001-09-04,113.419998,1132.939941
2001-09-05,113.699997,1131.73999
2001-09-06,110.769997,1106.400024
2001-09-07,108.720001,1085.780029
2001-09-10,110.050003,1092.540039
2001-09-17,104.300003,1038.77002
2001-09-18,104.050003,1032.73999
2001-09-19,101.949997,1016.099976
2001-09-20,98.709999,984.539978
2001-09-21,97.279999,965.799988
2001-09-24,100.699997,1003.450012
2001-09-25,101.75,1012.27002
2001-09-26,101.389999,1007.039978
2001-09-27,102.269997,1018.609985
2001-09-28,104.440002,1040.939941
2001-10-01,104.269997,1038.550049
2001-10-02,105.580002,1051.329956
2001-10-03,107.349998,1072.280029
2001-10-04,107.440002,1069.630005
2001-10-05,107.230003,1071.380005
2001-10-08,106.529999,1062.439941
2001-10-09,105.959999,1056.75
2001-10-10,108.32,1080.98999
2001-10-11,110.0,1097.430054
2001-10-12,109.5,1091.650024
2001-10-15,109.300003,1089.97998
2001-10-16,109.989998,1097.540039
2001-10-17,107.650002,1077.089966
2001-10-18,107.419998,1068.609985
2001-10-19,107.349998,1073.47998
2001-10-22,109.470001,1089.900024
2001-10-23,108.910004,1084.780029
2001-10-24,108.620003,1085.199951
2001-10-25,110.57,1100.089966
2001-10-26,110.32,1104.609985
2001-10-29,107.449997,1078.300049
2001-10-30,106.160004,1059.790039
2001-10-31,105.800003,1059.780029
2001-11-01,108.510002,1084.099976
2001-11-02,109.25,1087.199951
2001-11-05,110.68,1102.839966
2001-11-06,112.400002,1118.859985
2001-11-07,112.25,1115.800049
2001-11-08,112.599998,1118.540039
2001-11-09,112.720001,1120.310059
2001-11-12,112.029999,1118.329956
2001-11-13,114.550003,1139.089966
2001-11-14,114.660004,1141.209961
2001-11-15,114.870003,1142.23999
2001-11-16,114.360001,1138.650024
2001-11-19,115.769997,1151.060059
2001-11-20,114.800003,1142.660034
2001-11-21,114.040001,1137.030029
2001-11-23,115.68,1150.339966
2001-11-26,115.93,1157.420044
2001-11-27,115.43,1149.5
2001-11-28,113.339996,1128.52002
2001-11-29,114.870003,1140.199951
2001-11-30,114.050003,1139.449951
2001-12-03,113.370003,1129.900024
2001-12-04,115.290001,1144.800049
2001-12-05,117.400002,1170.349976
2001-12-06,117.339996,1167.099976
2001-12-07,116.559998,1158.310059
2001-12-10,114.379997,1139.930054
2001-12-11,114.150002,1136.76001
2001-12-12,114.279999,1137.069946
2001-12-13,112.059998,1119.380005
2001-12-14,113.129997,1123.089966
2001-12-17,114.300003,1134.359985
2001-12-18,114.980003,1142.920044
2001-12-19,115.790001,1149.560059
2001-12-20,114.650002,1139.930054
2001-12-21,114.949997,1144.890015
2001-12-24,114.730003,1144.650024
2001-12-26,115.360001,1149.369995
2001-12-27,116.059998,1157.130005
2001-12-28,116.0,1161.02002
2001-12-31,114.300003,1148.079956
2002-01-02,115.529999,1154.670044
2002-01-03,116.839996,1165.27002
2002-01-04,117.620003,1172.51001
2002-01-07,116.790001,1164.890015
2002-01-08,116.519997,1160.709961
2002-01-09,115.57,1155.140015
2002-01-10,116.080002,1156.550049
2002-01-11,114.940002,1145.599976
2002-01-14,114.220001,1138.410034
2002-01-15,115.150002,1146.189941
2002-01-16,112.82,1127.569946
2002-01-17,113.669998,1138.880005
2002-01-18,113.150002,1127.579956
2002-01-22,112.370003,1119.310059
2002-01-23,113.230003,1128.180054
2002-01-24,113.580002,1132.150024
2002-01-25,113.550003,1133.280029
2002-01-28,113.860001,1133.060059
2002-01-29,110.279999,1100.640015
2002-01-30,111.870003,1113.569946
2002-01-31,113.18,1130.199951
2002-02-01,112.650002,1122.199951
2002-02-04,109.849998,1094.439941
2002-02-05,109.169998,1090.02002
2002-02-06,108.699997,1083.51001
2002-02-07,108.019997,1080.170044
2002-02-08,110.089996,1096.219971
2002-02-11,111.440002,1111.939941
2002-02-12,111.089996,1107.5
2002-02-13,112.269997,1118.51001
2002-02-14,112.059998,1116.47998
2002-02-15,110.889999,1104.180054
2002-02-19,108.760002,1083.339966
2002-02-20,110.589996,1097.97998
2002-02-21,108.300003,1080.949951
2002-02-22,109.639999,1089.839966
2002-02-25,111.449997,1109.430054
2002-02-26,111.220001,1109.380005
2002-02-27,111.650002,1109.890015
2002-02-28,111.150002,1106.72998
2002-03-01,113.739998,1131.780029
2002-03-04,115.75,1153.839966
2002-03-05,115.379997,1146.140015
2002-03-06,116.75,1162.77002
2002-03-07,116.5,1157.540039
2002-03-08,116.989998,1164.310059
2002-03-11,117.239998,1168.26001
2002-03-12,117.169998,1165.579956
2002-03-13,116.040001,1154.089966
2002-03-14,115.879997,1153.040039
2002-03-15,116.650002,1166.160034
2002-03-18,116.669998,1165.550049
2002-03-19,117.449997,1170.290039
2002-03-20,115.239998,1151.849976
2002-03-21,115.290001,1153.589966
2002-03-22,115.040001,1148.699951
2002-03-25,113.610001,1131.869995
2002-03-26,114.269997,1138.48999
2002-03-27,114.57,1144.579956
2002-03-28,114.519997,1147.390015
2002-04-01,114.57,1146.540039
2002-04-02,113.940002,1136.76001
2002-04-03,113.139999,1125.400024
2002-04-04,112.669998,1126.339966
2002-04-05,112.690002,1122.72998
2002-04-08,112.93,1125.290039
2002-04-09,112.139999,1117.800049
2002-04-10,113.410004,1130.469971
2002-04-11,110.589996,1103.689941
2002-04-12,111.419998,1111.01001
2002-04-15,110.57,1102.550049
2002-04-16,113.199997,1128.369995
2002-04-17,112.959999,1126.069946
2002-04-18,112.470001,1124.469971
2002-04-19,112.879997,1125.170044
2002-04-22,111.0,1107.829956
2002-04-23,110.519997,1100.959961
2002-04-24,109.410004,1093.140015
2002-04-25,109.470001,1091.47998
2002-04-26,107.389999,1076.319946
2002-04-29,106.860001,1065.449951
2002-04-30,107.860001,1076.920044
2002-05-01,109.18,1086.459961
2002-05-02,108.760002,1084.560059
2002-05-03,107.580002,1073.430054
2002-05-06,105.470001,1052.670044
2002-05-07,105.099998,1049.48999
2002-05-08,109.010002,1088.849976
2002-05-09,107.75,1073.01001
2002-05-10,105.720001,1054.98999
2002-05-13,107.870003,1074.560059
2002-05-14,110.220001,1097.280029
2002-05-15,109.790001,1091.069946
2002-05-16,110.360001,1098.22998
2002-05-17,110.900002,1106.589966
2002-05-20,109.699997,1091.880005
2002-05-21,108.699997,1079.880005
2002-05-22,108.940002,1086.02002
2002-05-23,110.099998,1097.079956
2002-05-24,108.690002,1083.819946
2002-05-28,108.099998,1074.550049
2002-05-29,107.300003,1067.660034
2002-05-30,107.0,1064.660034
2002-05-31,107.220001,1067.140015
2002-06-03,104.370003,1040.680054
2002-06-04,104.629997,1040.689941
2002-06-05,105.610001,1049.900024
2002-06-06,103.459999,1029.150024
2002-06-07,103.339996,1027.530029
2002-06-10,103.739998,1030.73999
2002-06-11,101.959999,1013.599976
2002-06-12,102.580002,1020.26001
2002-06-13,101.550003,1009.559998
2002-06-14,101.400002,1007.27002
2002-06-17,104.120003,1036.170044
2002-06-18,104.970001,1037.140015
2002-06-19,102.519997,1019.98999
2002-06-20,101.209999,1006.289978
2002-06-21,99.279999,989.140015
2002-06-24,99.800003,992.719971
2002-06-25,97.559998,976.140015
2002-06-26,97.720001,973.530029
2002-06-27,99.43,990.640015
2002-06-28,98.959999,989.820007
2002-07-01,97.029999,968.650024
2002-07-02,94.970001,948.090027
2002-07-03,95.510002,953.98999
2002-07-05,99.309998,989.030029
2002-07-08,98.07,976.97998
2002-07-09,95.599998,952.830017
2002-07-10,92.120003,920.469971
2002-07-11,92.870003,927.369995
2002-07-12,91.849998,921.390015
2002-07-15,92.339996,917.929993
2002-07-16,90.559998,900.940002
2002-07-17,90.739998,906.039978
2002-07-18,87.800003,881.559998
2002-07-19,84.709999,847.75
2002-07-22,82.199997,819.849976
2002-07-23,79.949997,797.700012
2002-07-24,84.720001,843.429993
2002-07-25,84.0,838.679993
2002-07-26,85.599998,852.840027
2002-07-29,89.769997,898.960022
2002-07-30,90.940002,902.780029
2002-07-31,91.160004,911.619995
2002-08-01,88.779999,884.659973
2002-08-02,86.790001,864.23999
2002-08-05,83.769997,834.599976
2002-08-06,86.589996,859.570007
2002-08-07,88.099998,876.77002
2002-08-08,90.949997,905.460022
2002-08-09,91.290001,908.640015
2002-08-12,90.620003,903.799988
2002-08-13,88.970001,884.210022
2002-08-14,92.220001,919.619995
2002-08-15,93.5,930.25
2002-08-16,93.220001,928.77002
2002-08-19,95.400002,950.700012
2002-08-20,94.389999,937.429993
2002-08-21,95.75,949.359985
2002-08-22,96.68,962.700012
2002-08-23,94.599998,940.859985
2002-08-26,95.260002,947.950012
2002-08-27,94.160004,934.820007
2002-08-28,92.099998,917.869995
2002-08-29,92.139999,917.799988
2002-08-30,91.779999,916.070007
2002-09-03,88.279999,878.02002
2002-09-04,89.540001,893.400024
2002-09-05,88.779999,879.150024
2002-09-06,90.0,893.919983
2002-09-09,90.660004,902.960022
2002-09-10,91.699997,909.580017
2002-09-11,91.129997,909.450012
2002-09-12,89.449997,886.909973
2002-09-13,89.669998,889.809998
2002-09-16,89.889999,891.099976
2002-09-17,87.830002,873.52002
2002-09-18,86.949997,869.460022
2002-09-19,84.699997,843.320007
2002-09-20,84.349998,845.390015
2002-09-23,83.660004,833.700012
2002-09-24,82.309998,819.289978
2002-09-25,84.349998,839.659973
2002-09-26,85.730003,854.950012
2002-09-27,82.75,827.369995
2002-09-30,81.790001,815.280029
2002-10-01,85.720001,847.909973
2002-10-02,83.150002,827.909973
2002-10-03,82.309998,818.950012
2002-10-04,80.800003,800.580017
2002-10-07,79.129997,785.280029
2002-10-08,80.370003,798.549988
2002-10-09,78.099998,776.76001
2002-10-10,80.629997,803.919983
2002-10-11,84.160004,835.320007
2002-10-14,84.629997,841.440002
2002-10-15,88.699997,881.27002
2002-10-16,86.550003,860.02002
2002-10-17,88.269997,879.200012
2002-10-18,88.639999,884.390015
2002-10-21,90.169998,899.719971
2002-10-22,89.519997,890.159973
2002-10-23,90.199997,896.140015
2002-10-24,88.360001,882.5
2002-10-25,90.199997,897.650024
2002-10-28,89.610001,890.22998
2002-10-29,88.57,882.150024
2002-10-30,89.43,890.710022
2002-10-31,88.519997,885.76001
2002-11-01,90.269997,900.960022
2002-11-04,91.129997,908.349976
2002-11-05,91.849998,915.390015
2002-11-06,93.040001,923.76001
2002-11-07,90.760002,902.650024
2002-11-08,89.650002,894.73999
2002-11-11,88.260002,876.190002
2002-11-12,88.959999,882.950012
2002-11-13,89.050003,882.530029
2002-11-14,90.730003,904.27002
2002-11-15,91.400002,909.830017
2002-11-18,90.480003,900.359985
2002-11-19,90.360001,896.73999
2002-11-20,92.370003,914.150024
2002-11-21,94.089996,933.76001
2002-11-22,93.419998,930.549988
2002-11-25,93.480003,932.869995
2002-11-26,91.699997,913.309998
2002-11-27,94.279999,938.869995
2002-11-29,93.980003,936.309998
2002-12-02,94.129997,934.530029
2002-12-03,92.870003,920.75
2002-12-04,92.449997,917.580017
2002-12-05,91.43,906.549988
2002-12-06,92.029999,912.22998
2002-12-09,89.5,892.0
2002-12-10,90.699997,904.450012
2002-12-11,90.779999,904.960022
2002-12-12,90.769997,901.580017
2002-12-13,89.339996,889.47998
2002-12-16,91.650002,910.400024
2002-12-17,90.849998,902.98999
2002-12-18,89.800003,891.119995
2002-12-19,89.160004,884.25
2002-12-20,89.989998,895.76001
2002-12-23,90.019997,897.380005
2002-12-24,89.349998,892.469971
2002-12-26,89.389999,889.659973
2002-12-27,87.379997,875.400024
2002-12-30,88.110001,879.390015
2002-12-31,88.230003,879.820007
2003-01-02,91.07,909.030029
2003-01-03,91.349998,908.590027
2003-01-06,92.959999,929.01001
2003-01-07,92.730003,922.929993
2003-01-08,91.389999,909.929993
2003-01-09,92.809998,927.570007
2003-01-10,93.059998,927.570007
2003-01-13,93.029999,926.26001
2003-01-14,93.330002,931.659973
2003-01-15,92.400002,918.219971
2003-01-16,92.019997,914.599976
2003-01-17,90.660004,901.780029
2003-01-21,89.25,887.619995
2003-01-22,88.169998,878.359985
2003-01-23,88.709999,887.340027
2003-01-24,86.379997,861.400024
2003-01-27,85.199997,847.47998
2003-01-28,85.830002,858.539978
2003-01-29,86.480003,864.359985
2003-01-30,84.43,844.609985
2003-01-31,86.059998,855.700012
2003-02-03,86.230003,860.320007
2003-02-04,85.379997,848.200012
2003-02-05,84.849998,843.590027
2003-02-06,84.449997,838.150024
2003-02-07,83.419998,829.690002
2003-02-10,84.010002,835.969971
2003-02-11,83.43,829.200012
2003-02-12,82.099998,818.679993
2003-02-13,82.349998,817.369995
2003-02-14,84.150002,834.890015
2003-02-18,85.629997,851.169983
2003-02-19,85.18,845.130005
2003-02-20,84.330002,837.099976
2003-02-21,85.18,848.169983
2003-02-24,83.800003,832.580017
2003-02-25,84.470001,838.570007
2003-02-26,83.239998,827.549988
2003-02-27,84.339996,837.280029
2003-02-28,84.900002,841.150024
2003-03-03,84.089996,834.809998
2003-03-04,82.75,821.98999
2003-03-05,83.449997,829.849976
2003-03-06,82.75,822.099976
2003-03-07,83.32,828.890015
2003-03-10,81.32,807.47998
2003-03-11,80.519997,800.72998
2003-03-12,81.059998,804.190002
2003-03-13,83.860001,831.900024
2003-03-14,84.129997,833.27002
2003-03-17,86.779999,862.789978
2003-03-18,87.290001,866.450012
2003-03-19,87.959999,874.02002
2003-03-20,88.150002,875.669983
2003-03-21,89.669998,895.789978
2003-03-24,86.690002,864.22998
2003-03-25,87.519997,874.73999
2003-03-26,87.080002,869.950012
2003-03-27,87.150002,868.52002
2003-03-28,86.709999,863.5
